ticket_id,account_id,account_segment,region,tenure_months,account_contract_value,created_at,resolved_at,priority,issue_type,channel,team,first_response_minutes,resolution_minutes,satisfaction_score,reopened,response_sla_met,resolution_sla_met,churned,churn_window_flag,churn_90d
TCK-17189,ACCT-1178,smb,North America,33,4914,08-Jul-2025 17:55,07/09/2025 03:47,high,feature_request,webform,core_support,183.3,592.8,3.0,False,False,False,False,False,False
TCK-14880,ACCT-1359,smb,EMEA,41,6502,05/22/2025 12:58,05/22/2025 13:28,medium,product_bug,chat,billing,,30.3,4.0,False,True,True,False,False,False
TCK-10730,ACCT-0406,midmarket,North America,37,14204,05/18/2025 14:11,2025/05/18 14:50:38,low,product_bug,email,billing,2.8,39.6,4.0,False,True,True,False,False,False
TCK-13791,ACCT-0158,midmarket,EMEA,6,20551,28-Aug-2025 00:43,08/28/2025 03:03,High,integration,,core_support,1.4,140.4,4.0,False,True,True,False,False,False
TCK-14547,ACCT-0799,midmarket,EMEA,45,26508,2025/07/02 01:58:00,07/02/2025 07:35,medium,usability,chat,integrations,90.8,337.1,3.0,False,True,True,False,False,False
TCK-10457,ACCT-0918,enterprise,EMEA,44,119597,10/10/2025 11:39,10/10/2025 15:17,medium,onboarding,phone,billing,52.6,218.2,4.0,False,True,True,False,False,False
TCK-12808,ACCT-0226,smb,APAC,29,4705,05/15/2025 10:28,05/16/2025 04:09,medium,onboarding,email,core_support,59.0,1061.2,3.0,False,True,False,False,False,False
TCK-16567,ACCT-1247,smb,North America,36,6795,08/01/2025 18:20,08/02/2025 00:58,medium,integration,chat,Core Support,119.9,398.2,3.0,False,True,True,False,False,False
TCK-21554,ACCT-0902,smb,North America,33,5522,2025/07/26 00:28:00,2025/07/26 05:14:26,medium,onboarding,chat,billing,176.9,286.4,2.0,False,True,True,False,False,False
TCK-16189,ACCT-0737,smb,APAC,7,7239,05/29/2025 15:25,05/30/2025 02:30,medium,product_bug,webform,premium_support,203.3,666.0,3.0,True,False,True,True,False,False
TCK-12282,ACCT-0280,midmarket,North America,24,22127,08/03/2025 13:28,08/03/2025 22:42,medium,billing,chat,Core Support,22.3,554.7,3.0,False,True,True,False,False,False
TCK-13130,ACCT-0017,smb,EMEA,39,2909,08/21/2025 09:20,21-Aug-2025 11:50,high,feature_request,chat,core_support,0.6,150.8,3.0,False,True,True,False,False,False
TCK-14934,ACCT-0123,smb,APAC,34,6706,2025/02/01 17:47:00,02/02/2025 07:38,Medium,product_bug,email,premium_support,6.1,831.5,3.0,False,True,False,False,False,False
TCK-12257,ACCT-1093,midmarket,APAC,42,45954,02/19/2025 14:53,02/19/2025 19:34,medium,onboarding,email,core_support,71.9,282.0,4.0,False,True,True,False,False,False
TCK-19444,ACCT-1249,enterprise,North America,27,192091,09/06/2025 17:02,2025/09/06 21:47:43,high,onboarding,chat,integrations,60.3,285.7,3.0,False,True,True,False,False,False
TCK-11859,ACCT-0434,smb,APAC,41,6153,08/21/2025 06:15,08/21/2025 12:33,high,product_bug,E-mail,premium_support,256.0,378.8,1.0,True,False,True,False,False,False
TCK-14424,ACCT-0419,midmarket,North America,47,26048,04/15/2025 19:21,04/15/2025 21:22,medium,feature_request,chat,core_support,50.7,121.6,5.0,False,True,True,True,False,False
TCK-13913,ACCT-1290,smb,N.A.,27,2292,13-Aug-2025 10:29,2025/08/13 17:12:27,medium,onboarding,email,core_support,65.8,403.5,3.0,True,True,True,False,False,False
TCK-18659,ACCT-0461,smb,North America,46,4010,06/11/2025 17:08,12-Jun-2025 03:27,medium,product_bug,chat,core_support,227.1,619.8,3.0,False,False,True,False,False,False
TCK-11898,ACCT-0342,smb,North America,20,4447,06-Oct-2025 04:58,10/06/2025 08:56,medium,integration,webform,integrations,29.3,238.7,4.0,False,True,True,False,False,False
TCK-19204,ACCT-0560,midmarket,APAC,47,33593,10/15/2025 11:19,10/15/2025 19:47,medium,usability,email,core_support,191.0,508.1,2.0,False,False,True,False,False,False
TCK-10766,ACCT-0965,smb,North America,21,5212,2025/07/13 17:16:00,07/13/2025 23:43,high,billing,email ,core_support,39.7,387.6,3.0,False,True,True,False,False,False
TCK-12335,ACCT-0551,smb,North America,34,2949,2025/10/03 15:43:00,10/03/2025 19:37,medium,product_bug,chat,core_support,65.7,234.0,4.0,False,True,True,False,False,False
TCK-16607,ACCT-0509,enterprise,EMEA,15,147688,09/14/2025 18:38,14-Sep-2025 23:58,medium,onboarding,chat,core_support,135.6,320.3,3.0,False,True,True,False,False,False
TCK-17124,ACCT-0978,smb,EMEA,30,6305,05/06/2025 01:48,06-May-2025 06:22,low,onboarding,chat,billing,110.6,274.3,3.0,False,True,True,False,False,False
TCK-10785,ACCT-0522,smb,EMEA,45,6115,09/14/2025 18:12,09/15/2025 00:51,medium,integration,chat,core_support,20.3,399.1,4.0,False,True,True,False,False,False
TCK-21097,ACCT-0549,smb,North America,20,2016,07/25/2025 08:32,07/25/2025 09:42,medium,feature_request,chat,billing,4.0,70.6,,False,True,True,False,False,False
TCK-21819,ACCT-0995,smb,APAC,12,2994,06/13/2025 09:57,06/13/2025 20:40,low,Product_bug,email,Integrations,152.7,643.5,3.0,False,True,True,False,False,False
TCK-13808,ACCT-0007,smb,North America,31,3216,07/03/2025 08:37,07/03/2025 14:59,Medium,billing,email,premium_support,116.2,382.1,4.0,False,True,True,False,False,False
TCK-19764,ACCT-1316,midmarket,North America,37,30388,06/27/2025 10:23,2025/06/27 22:47:57,medium,billing,chat,integrations,23.9,745.0,2.0,False,True,False,False,False,False
TCK-13016,ACCT-1178,smb,North America,33,4914,2025/10/08 16:14:00,10/09/2025 01:13,medium,product_bug,email,core_support,158.2,539.5,4.0,False,True,True,False,False,False
TCK-17594,ACCT-0182,smb,EMEA,7,8133,05/13/2025 15:05,05/14/2025 04:19,high,feature_request,chat,billing,202.5,794.2,4.0,False,False,False,False,False,False
TCK-13215,ACCT-0935,smb,APAC,19,7348,08/26/2025 13:48,08/26/2025 15:29,high,usability,chat,billing,6.2,102.0,3.0,False,True,True,False,False,False
TCK-20623,ACCT-0665,smb,EMEA,17,5063,09/27/2025 09:10,09/27/2025 11:51,medium,product_bug,email,billing,2.6,161.4,3.0,True,True,True,False,False,False
TCK-16399,ACCT-0823,Small Biz,North America,24,6263,2025/04/04 08:32:00,04/04/2025 18:23,Medium,integration,email,core_support,2.6,591.8,5.0,False,True,True,False,False,False
TCK-15167,ACCT-0978,smb,Apac,30,6305,09/14/2025 17:03,09/15/2025 05:09,medium,integration,email,billing,0.1,726.9,5.0,False,True,False,False,False,False
TCK-15787,ACCT-1230,smb,North America,3,3716,2025/08/03 14:03:00,08/03/2025 20:52,high,product_bug,chat,core_support,27.9,409.8,3.0,True,True,True,False,False,False
TCK-10155,ACCT-0997,enterprise,EMEA,14,54795,03-Jan-2025 12:38,01/03/2025 14:47,Medium,onboarding,email,billing,55.6,129.4,4.0,False,True,True,False,False,False
TCK-18802,ACCT-0125,smb,North America,20,4301,2025/06/30 16:07:00,06/30/2025 21:14,urgent,billing,email,premium_support,45.2,307.4,4.0,False,True,False,False,False,False
TCK-10981,ACCT-0241,enterprise,North America,45,132889,09/28/2025 12:13,2025/09/28 20:17:27,medium,usability,chat,integrations,47.2,484.5,,False,True,True,False,False,False
TCK-19007,ACCT-0400,midmarket,North America,23,21363,03/13/2025 12:23,03/13/2025 15:02,medium,feature_request,chat,core_support,40.5,159.1,3.0,False,True,True,False,False,False
TCK-12540,ACCT-0847,smb,North America,10,5434,06/22/2025 23:59,06/23/2025 19:54,medium,feature_request,email,billing,91.4,1195.1,3.0,False,True,False,False,False,False
TCK-12307,ACCT-0052,midmarket,North America,40,31587,23-Jul-2025 17:12,07/23/2025 18:42,medium,usability,webform,integrations,29.2,90.5,4.0,False,True,True,False,False,False
TCK-14704,ACCT-0274,enterprise,North America,28,83894,2025/10/08 12:06:00,10/09/2025 01:42,medium,product_bug,webform,integrations,6.3,816.2,3.0,False,True,False,False,False,False
TCK-19076,ACCT-0469,smb,North America,34,5006,27-Aug-2025 09:36,08/27/2025 09:38,high,integration,phone,core_support,2.3,2.9,4.0,False,True,True,False,False,False
TCK-15181,ACCT-0191,smb,EMEA,4,4764,09/20/2025 14:29,2025/09/21 03:03:51,high,product_bug,email,core_support,144.8,754.9,2.0,True,False,False,False,False,False
TCK-19612,ACCT-0129,smb,North America,42,4253,2025/03/20 10:28:00,03/20/2025 16:32,high,onboarding,phone,billing,71.6,364.4,4.0,False,True,True,True,False,False
TCK-11852,ACCT-1249,enterprise,North America,27,192091,2025/07/09 08:45:00,07/10/2025 05:58,high,usability,email,core_support,134.6,1273.8,2.0,False,False,False,False,False,False
TCK-19016,ACCT-1352,smb,APAC,11,6570,2025/03/15 08:49:00,2025/03/15 12:07:45,medium,product_bug,email ,core_support,158.2,198.8,3.0,False,True,True,True,True,True
TCK-13472,ACCT-0768,midmarket,EMEA,34,22947,2025/04/05 21:00:00,04/05/2025 22:54,medium,Bug,E-mail,billing,88.4,114.0,4.0,True,True,True,True,True,True
TCK-19585,ACCT-0628,midmarket,North America,42,22436,10/03/2025 11:44,2025/10/03 18:18:25,high,feature_request,chat,billing,40.6,394.4,4.0,False,True,True,False,False,False
TCK-20263,ACCT-0436,midmarket,EMEA,43,36517,05/22/2025 12:36,05/22/2025 15:52,medium,onboarding,webform,premium_support,3.7,196.5,4.0,False,True,True,False,False,False
TCK-12295,ACCT-1423,smb,North America,43,3017,2025/10/05 09:13:00,2025/10/05 11:04:26,high,usability,chat,billing,28.1,111.4,3.0,False,True,True,False,False,False
TCK-19917,ACCT-0310,smb,North America,30,5381,09/13/2025 13:03,14-Sep-2025 13:48,medium,product_bug,email,core_support,8.1,1485.9,3.0,False,True,False,False,False,False
TCK-13662,ACCT-0746,midmarket,North America,4,29207,06/17/2025 18:46,06/17/2025 21:40,medium,usability,chat,core_support,52.9,174.9,3.0,False,True,True,False,False,False
TCK-19249,ACCT-0847,smb,North America,10,5434,07/12/2025 08:56,12-Jul-2025 14:26,medium,billing,phone,core_support,72.0,330.6,4.0,False,True,True,False,False,False
TCK-21443,ACCT-0115,midmarket,EMEA,47,28721,26-Jun-2025 15:25,26-Jun-2025 20:09,medium,billing,email ,integrations,21.5,284.0,4.0,False,True,True,False,False,False
TCK-21711,ACCT-1365,midmarket,APAC,40,20743,2025/03/21 17:41:00,03/22/2025 05:05,medium,onboarding,email,premium_support,86.8,685.0,3.0,False,True,True,False,False,False
TCK-12806,ACCT-0480,smb,APAC,41,3618,08/18/2025 14:58,08/19/2025 15:23,medium,billing,email,integrations,209.6,1465.1,3.0,False,False,False,False,False,False
TCK-11246,ACCT-0897,,EMEA,40,4466,17-Jun-2025 11:38,06/18/2025 02:02,medium,usability,email,core_support,61.3,864.4,4.0,False,True,False,True,True,True
TCK-12658,ACCT-1172,MidMarket,EMEA,14,95000,2025/01/30 18:13:00,31-Jan-2025 10:03,high,onboarding,webform,Int.,51.2,950.3,,False,True,False,False,False,False
TCK-17423,ACCT-0955,smb,North America,41,7989,2025/03/16 10:14:00,03/16/2025 13:11,medium,onboarding,chat,core_support,11.1,177.5,4.0,False,True,True,False,False,False
TCK-13933,ACCT-0378,smb,North America,13,3964,08/24/2025 14:25,08/24/2025 21:00,high,product_bug,chat,core_support,23.3,395.7,3.0,False,True,True,False,False,False
TCK-10221,ACCT-0763,smb,North America,22,3727,27-Sep-2025 15:29,27-Sep-2025 21:14,medium,product_bug,email,billing,167.8,345.4,,False,True,True,False,False,False
TCK-11303,ACCT-0253,midmarket,EMEA,37,36432,2025/10/13 16:37:00,2025/10/14 06:26:34,high,integration,webform,core_support,119.0,829.6,4.0,False,True,False,False,False,False
TCK-17219,ACCT-1204,smb,EMEA,46,7072,06/20/2025 16:32,2025/06/21 08:08:33,high,product_bug,chat,core_support,18.3,936.6,3.0,True,True,False,False,False,False
TCK-17139,ACCT-0311,smb,North America,17,6283,06/20/2025 13:54,2025/06/21 02:32:39,medium,billing,email,integrations,29.6,758.7,4.0,False,True,False,True,True,True
TCK-10555,ACCT-0820,smb,EMEA,46,4663,09/13/2025 07:33,2025/09/13 13:07:08,high,usability,email,core_support,118.8,334.1,4.0,False,True,True,False,False,False
TCK-12742,ACCT-0937,ENTERPRISE,EMEA,11,5559,2025/08/12 03:45:00,08/13/2025 08:36,medium,product_bug,email,core support,439.0,1731.8,3.0,False,False,False,False,False,False
TCK-12906,ACCT-1345,midmarket,APAC,33,28681,28-Jul-2025 17:39,2025/07/29 06:05:31,medium,billing,email,BILLING,4.8,746.5,3.0,False,True,False,False,False,False
TCK-18818,ACCT-1227,smb,EMEA,7,9170,10/01/2025 16:14,10/02/2025 01:29,Medium,billing,chat,core_support,1.0,555.4,4.0,False,True,False,False,False,False
TCK-17756,ACCT-0145,smb,North America,18,2938,01-Aug-2025 14:08,02-Aug-2025 00:42,urgent,onboarding,phone,core_support,71.5,634.0,4.0,False,False,False,False,False,False
TCK-21801,ACCT-0956,smb,North America,6,4142,09/12/2025 13:02,09/12/2025 18:57,high,usability,chat,core_support,115.1,355.3,5.0,False,True,True,False,False,False
TCK-17048,ACCT-0398,smb,APAC,12,6912,06/28/2025 06:27,06/28/2025 10:22,Medium,product_bug,CHAT,core_support,71.6,235.3,3.0,False,True,True,False,False,False
TCK-16248,ACCT-0443,smb,EMEA,18,2722,19-Jun-2025 07:43,06/19/2025 09:56,low,integration,email,billing,66.4,133.9,4.0,True,True,True,False,False,False
TCK-15801,ACCT-0099,smb,North America,8,5735,16-Mar-2025 15:32,16-Mar-2025 20:35,medium,billing,chat,core support,204.9,303.3,4.0,False,False,True,False,False,False
TCK-15942,ACCT-1300,midmarket,APAC,19,28052,2025/09/21 17:43:00,09/21/2025 19:25,low,feature_request,webform,core_support,38.0,102.3,,False,True,True,False,False,False
TCK-21365,ACCT-0556,smb,EMEA,42,8505,09/20/2025 04:54,20-Sep-2025 08:09,medium,usability,phone,integrations,112.4,195.5,3.0,False,True,True,False,False,False
TCK-10748,ACCT-1348,smb,APAC,26,2479,14-Aug-2025 18:00,14-Aug-2025 18:34,medium,feature_request,chat,billing,10.4,34.6,3.0,False,True,True,True,True,True
TCK-12086,ACCT-1101,smb,North America,43,5251,09/10/2025 05:47,10-Sep-2025 05:59,medium,billing,chat,core_support,7.7,12.5,4.0,False,True,True,True,True,True
TCK-20933,ACCT-0478,smb,North America,13,2009,18-Jun-2025 09:08,06/18/2025 12:02,medium,billing,email,integrations,38.0,174.3,4.0,False,True,True,False,False,False
TCK-20626,ACCT-0441,ENTERPRISE,EMEA,14,3183,09/12/2025 20:31,09/12/2025 23:13,medium,product_bug,webform,core_support,61.1,162.3,3.0,False,True,True,False,False,False
TCK-13983,ACCT-1245,midmarket,APAC,33,35948,05/14/2025 09:25,14-May-2025 14:06,medium,billing,email,integrations,47.0,281.3,4.0,False,True,True,False,False,False
TCK-19808,ACCT-0328,midmarket,North America,34,23924,2025/07/28 11:58:00,2025/07/29 23:32:39,medium,integration,email,,32.4,2134.7,3.0,False,True,False,False,False,False
TCK-16615,ACCT-0358,smb,North America,27,3255,02/16/2025 05:19,02/16/2025 18:34,high,integration,chat,Int.,0.9,795.1,3.0,False,True,False,True,False,False
TCK-14100,ACCT-0132,SMB,EMEA,16,2629,06/15/2025 10:56,2025/06/15 14:49:57,low,billing,chat,premium_support,16.0,234.0,4.0,False,True,True,False,False,False
TCK-19588,ACCT-0994,smb,EMEA,37,3560,06/04/2025 08:11,2025/06/04 18:14:59,high,onboarding,email,premium_support,156.1,604.0,2.0,True,False,False,False,False,False
TCK-11277,ACCT-0654,midmarket,EMEA,47,29498,05/01/2025 15:42,05/01/2025 19:11,urgent,usability,phone,billing,98.4,209.0,3.0,False,False,True,False,False,False
TCK-17336,ACCT-1435,smb,APAC,27,4276,04/05/2025 01:35,04/05/2025 05:38,medium,product_bug,chat,core_support,186.6,243.5,4.0,True,False,True,True,True,True
TCK-19136,ACCT-0084,smb,North America,27,8361,2025/04/16 14:23:00,04/16/2025 21:25,medium,integration,email,integrations,216.6,422.1,3.0,False,False,True,False,False,False
TCK-16054,ACCT-0856,smb,North America,32,4235,15-May-2025 11:26,2025/05/15 22:20:41,high,billing,email,billing,,654.7,4.0,False,True,False,True,True,True
TCK-10100,ACCT-0838,smb,APAC,25,3015,2025/03/28 04:44:00,2025/03/28 11:39:58,medium,integration,chat,,3.3,416.0,4.0,False,True,True,True,True,True
TCK-20974,ACCT-0093,midmarket,EMEA,26,9648,23-Mar-2025 08:38,03/23/2025 11:27,low,integration,email,core_support,54.8,169.5,4.0,False,True,True,False,False,False
TCK-17107,ACCT-1247,smb,North America,36,6795,08/14/2025 18:45,14-Aug-2025 20:58,high,feature_request,webform,core_support,61.1,133.3,2.0,False,True,True,False,False,False
TCK-16398,ACCT-1288,smb,North America,24,8444,18-Jul-2025 08:50,07/18/2025 11:11,low,usability,chat,core_support,60.9,141.8,4.0,False,True,True,False,False,False
TCK-17066,ACCT-0683,smb,APAC,23,6713,02/18/2025 16:59,02/18/2025 18:02,medium,billing,email,integrations,31.4,63.6,3.0,False,True,True,False,False,False
TCK-12442,ACCT-0167,smb,North America,5,6482,10/04/2025 12:20,10/04/2025 13:37,low,product_bug,email,billing,9.6,77.1,4.0,False,True,True,False,False,False
TCK-13177,ACCT-1257,smb,North America,44,2670,29-May-2025 10:49,05/29/2025 14:01,low,integration,email,core_support,107.5,192.5,4.0,False,True,True,False,False,False
TCK-20912,ACCT-0062,smb,North America,16,4158,03/28/2025 10:29,03/28/2025 22:45,medium,product_bug,email,billing,167.4,736.4,3.0,False,True,False,False,False,False
TCK-11271,ACCT-0668,smb,EMEA,34,2514,21-Sep-2025 16:37,2025/09/21 18:58:18,urgent,,chat,integrations,8.5,141.3,4.0,False,True,True,False,False,False
TCK-15663,ACCT-0139,smb,Apac,35,7223,05/26/2025 11:52,2025/05/27 01:10:41,low,usability,CHAT,Integrations,316.8,798.7,4.0,False,True,True,False,False,False
TCK-21334,ACCT-1257,smb,North America,44,2670,05/01/2025 12:41,05/02/2025 00:18,medium,onboarding,email,core_support,263.5,698.0,3.0,False,False,True,False,False,False
TCK-18611,ACCT-0280,midmarket,North America,24,22127,14-Oct-2025 07:11,2025/10/14 08:28:57,high,product_bug,webform,BILLING,6.8,78.0,4.0,False,True,True,False,False,False
TCK-12056,ACCT-0641,smb,North America,4,3059,04/02/2025 17:46,03-Apr-2025 05:31,medium,integration,email,billing,95.3,705.1,3.0,False,True,True,False,False,False
TCK-15688,ACCT-0879,ENTERPRISE,North America,42,3830,15-Oct-2025 11:34,2025/10/15 15:47:42,low,product_bug,email,core_support,31.4,253.7,3.0,False,True,True,False,False,False
TCK-17981,ACCT-0353,midmarket,EMEA,44,20720,07/15/2025 13:52,2025/07/15 15:51:47,high,integration,email,premium_support,62.1,119.8,4.0,False,True,True,False,False,False
TCK-20254,ACCT-0489,enterprise,North America,35,111836,2025/09/16 13:52:00,09/16/2025 19:44,medium,usability,email,Int.,272.4,352.5,,False,False,True,False,False,False
TCK-19415,ACCT-0639,smb,APAC,19,5767,05/27/2025 12:30,05/27/2025 16:54,high,onboarding,chat,premium_support,5.8,264.1,4.0,False,True,True,False,False,False
TCK-11283,ACCT-0323,midmarket,EMEA,22,20222,02/04/2025 14:33,02/04/2025 18:48,medium,product_bug,webform,integrations,59.2,255.4,3.0,False,True,True,False,False,False
TCK-19943,ACCT-1015,midmarket,APAC,38,32131,09/02/2025 11:43,09/02/2025 15:39,Medium,billing,phone,core_support,2.2,236.8,4.0,False,True,True,False,False,False
TCK-19460,ACCT-0321,smb,North America,43,5402,22-Sep-2025 13:10,22-Sep-2025 17:12,medium,product_bug,email,core_support,,242.8,4.0,False,False,True,False,False,False
TCK-16158,ACCT-0668,smb,EMEA,34,2514,06/27/2025 13:53,2025/06/28 01:09:01,medium,onboarding,email,core_support,195.6,676.0,3.0,False,False,True,False,False,False
TCK-16812,ACCT-0385,midmarket,North America,6,37224,08/26/2025 08:13,2025/08/26 16:55:59,high,integration,email,core_support,22.3,523.0,4.0,False,True,False,False,False,False
TCK-19891,ACCT-0902,smb,North America,33,5522,06/26/2025 20:44,06/26/2025 23:40,high,usability,chat,billing,43.9,176.8,3.0,False,True,True,False,False,False
TCK-13698,ACCT-1042,midmarket,North America,31,26965,05/16/2025 18:41,05/17/2025 06:58,medium,onboarding,phone,integrations,19.6,737.2,3.0,True,True,False,False,False,False
TCK-13429,ACCT-0167,smb,North America,5,6482,2025/09/18 05:53:00,09/18/2025 06:47,medium,usability,chat,core_support,17.6,54.9,4.0,False,True,True,False,False,False
TCK-15694,ACCT-1421,smb,North America,35,2271,17-Apr-2025 01:42,2025/04/17 13:11:16,medium,usability,phone,integrations,211.2,689.3,4.0,False,False,True,False,False,False
TCK-13540,ACCT-0644,smb,North America,25,4545,08/04/2025 09:40,08/04/2025 10:04,medium,usability,email,integrations,11.0,24.5,,False,True,True,False,False,False
TCK-15500,ACCT-0039,midmarket,EMEA,39,35682,10-Oct-2025 08:21,10/10/2025 12:25,high,billing,chat,core_support,81.5,244.7,3.0,False,True,True,False,False,False
TCK-18022,ACCT-0162,Small Biz,North America,24,11179,10/06/2025 14:31,10/06/2025 16:23,low,usability,email,core support,55.6,112.2,4.0,False,True,True,False,False,False
